"name","rfid","equipment_type","asset_cost","rental_cost","location","purchased","notes"
"THERMASTOR-DH-200 HT-SN#-K0516056-AS#-0056-QUEENS WHSE","0000 0000 0000 0000 1112 2050","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-K0518271-AS#-8271-JERSEY WHSE","0000 0000 0000 0000 1112 0433","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-M0990676-AS#-0676-JERSEY WHSE","0000 0000 0000 0000 1112 0436","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 HT-SN#-M0990918-AS#-0918-JERSEY WHSE","0000 0000 0000 0000 1112 0440","Dehumidifier","$2600.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0904960-AS#-4960-QUEENS WHSE","0000 0000 0000 0000 1112 0485","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0904985-AS#-4985-QUEENS WHSE","0000 0000 0000 0000 1112 0472","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0904989-AS#-4989-DVJ WHSE","0000 0000 0000 0000 1112 0939","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0905008-AS#-5008-QUEENS WHSE","0000 0000 0000 0000 1112 0955","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0905012-AS#-5012-JERSEY WHSE","0000 0000 0000 0000 1112 0926","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0905200-AS#-5200-JERSEY TRAILER","0000 0000 0000 0000 1112 0945","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0905227-AS#-5227-QUEENS WHSE","0000 0000 0000 0000 1112 0941","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0905234-AS#-5234-QUEENS WHSE","0000 0000 0000 0000 1112 0451","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0905241-AS#-5241-JERSEY WHSE","0000 0000 0000 0000 1112 0909","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0905262-AS#-5262-QUEENS WHSE","0000 0000 0000 0000 1112 0980","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0905275-AS#-5275-JERSEY WHSE","0000 0000 0000 0000 1112 0498","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0905278-AS#-5278-QUEENS WHSE","0000 0000 0000 0000 1112 0904","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-B0905287-AS#-5287-JERSEY WHSE","0000 0000 0000 0000 1112 0478","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-E0795183-AS#-5183-JERSEY WHSE","0000 0000 0000 0000 1112 0978","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-E0795203-AS#-5203-JERSEY WHSE","0000 0000 0000 0000 1112 0900","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-E0795204-AS#-5204-JERSEY TRAILER","0000 0000 0000 0000 1112 0913","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-E0795208-AS#-5208-MEDFORD WHSE","0000 0000 0000 0000 1112 0943","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-E0795233-AS#-5233-DVJ WHSE","0000 0000 0000 0000 1112 0463","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-E0795249-AS#-5249-JERSEY TRAILER","0000 0000 0000 0000 1112 0966","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-E0795273-AS#-5273-JERSEY WHSE","0000 0000 0000 0000 1112 0471","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0950846-AS#-0846-JERSEY TRAILER","0000 0000 0000 0000 1112 0448","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0950849-AS#-0849-JERSEY WHSE","0000 0000 0000 0000 1112 0437","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0950860-AS#-0860-QUEENS WHSE","0000 0000 0000 0000 1112 0418","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0952133-AS#-2133-DVJ WHSE","0000 0000 0000 0000 1112 0474","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0952208-AS#-2208-QUEENS WHSE","0000 0000 0000 0000 1112 0488","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0952236-AS#-2236-QUEENS WHSE","0000 0000 0000 0000 1112 0910","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0952241-AS#-2241-QUEENS WHSE","0000 0000 0000 0000 1112 0984","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0952244-AS#-2244-QUEENS WHSE","0000 0000 0000 0000 1112 0496","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0952254-AS#-2254-QUEENS WHSE","0000 0000 0000 0000 1112 0482","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0953535-AS#-3535-QUEENS WHSE","0000 0000 0000 0000 1112 0458","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0953536-AS#-3536-MEDFORD WHSE","0000 0000 0000 0000 1112 0975","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-H0953583-AS#-3583-QUEENS WHSE","0000 0000 0000 0000 1112 0947","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-M0990788-AS#-0788-QUEENS WHSE","0000 0000 0000 0000 1112 0489","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-M0990816-AS#-0816-JERSEY TRAILER","0000 0000 0000 0000 1112 0466","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-M0990821-AS#-0821-DVJ WHSE","0000 0000 0000 0000 1112 0417","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-M0990842-AS#-0842-QUEENS WHSE","0000 0000 0000 0000 1112 0462","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-M0990845-AS#-0846-JERSEY TRAILER","0000 0000 0000 0000 1112 0946","Dehumidifier","$2400.00","$0","","",""
"THERMASTOR-DH-200 MAX-SN#-M0990897-AS#-0897-DVJ WHSE","0000 0000 0000 0000 1112 0493","Dehumidifier","$2400.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-B1095173-AN #-54859-Warehouse Medford","8230 0000 0000 0000 0006 3252","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-B1095317-AN #-55139-Warehouse Medford","8230 0000 0000 0000 0006 3248","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-B1095427-AN #-52384-Warehouse Medford","8230 0000 0000 0000 0006 3260","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-H0953828-AN #-52185-Warehouse Medford","8230 0000 0000 0000 0006 3254","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-H0953956-AN #-52300-Warehouse Medford","8230 0000 0000 0000 0006 3261","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-H0954015-AN #-55219-Warehouse Medford","8230 0000 0000 0000 0006 3263","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-J0962018-AN #-52469-Warehouse Medford","8230 0000 0000 0000 0006 3253","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-J0962095-AN #-54514-Warehouse Medford","8230 0000 0000 0000 0006 3256","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-J0962102-AN #-52444-Warehouse Medford","8230 0000 0000 0000 0006 3255","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-K0968986-AN #-52428-Warehouse Medford","8230 0000 0000 0000 0006 3258","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-K0969081-AN #-50715-Warehouse Medford","8230 0000 0000 0000 0006 3250","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-K0969133-AN #-54799-Warehouse Medford","8230 0000 0000 0000 0006 3267","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-K0973643-AN #-54695-Warehouse Medford","8230 0000 0000 0000 0006 3259","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-L0977033-AN #-52350-Warehouse Medford","8230 0000 0000 0000 0006 3251","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-L0977137-AN #-53983-Warehouse Medford","8230 0000 0000 0000 0006 3257","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-L0977166-AN #-52531-Warehouse Medford","8230 0000 0000 0000 0006 3262","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-L0977217-AN #-53996-Warehouse Medford","8230 0000 0000 0000 0006 3247","Air Mover","$375.00","$0","","",""
"ThermaStor-Focus Box Fan-SN #-L0977274-AN #-53981-Warehouse Medford","8230 0000 0000 0000 0006 3249","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095118-AN#-B1102-MEDFORD WHSE","8230 0000 0000 0000 0006 6422","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095121-AS#-5121-QUEENS WHSE","8230 0000 0000 0000 0006 7957","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095124-AS#-5124-JERSEY WHSE","8230 0000 0000 0000 0006 7765","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095180-AS#-B1068-JERSEY WHSE","8230 0000 0000 0000 0006 7777","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095183-AS#-5183-QUEENS WHSE","8230 0000 0000 0000 0006 7973","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095188-AS#-5188-DVJ WHSE","8230 0000 0000 0000 0006 7595","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095189-AN#-5189-MEDFORD WHSE","8230 0000 0000 0000 0006 6395","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095191-AS#-5191-QUEENS WHSE","8230 0000 0000 0000 0006 7844","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095194-AS#-5194-JERSEY TRAILER","8230 0000 0000 0000 0006 7488","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095195-AS#-5195-JERSEY TRAILER","8230 0000 0000 0000 0006 7485","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095196-AN#-5196-TRAILER 3","8230 0000 0000 0000 0006 6431","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095199-AN#-5199-MEDFORD WHSE","8230 0000 0000 0000 0006 6367","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095201-AN#-5201-MEDFORD WHSE","8230 0000 0000 0000 0006 6390","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095215-AS#-5215-QUEENS WHSE","8230 0000 0000 0000 0006 7901","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095223-AS#-5223-QUEENS WHSE","8230 0000 0000 0000 0006 7978","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095230-AS#-5230-QUEENS WHSE","8230 0000 0000 0000 0006 7962","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095233-AS#-5233-JERSEY TRAILER","8230 0000 0000 0000 0006 7487","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095239-AS#-B1090-QUEENS WHSE","8230 0000 0000 0000 0006 7967","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095240-AS#-5240-JERSEY TRAILER","8230 0000 0000 0000 0006 7495","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095241-AN#-5241-MEDFORD WHSE","8230 0000 0000 0000 0006 6399","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095247-AS#-B1107-QUEENS WHSE","8230 0000 0000 0000 0006 7833","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095255-AN#-5255-TRAILER 3","8230 0000 0000 0000 0006 6411","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095257-AS#-5257-QUEENS WHSE","8230 0000 0000 0000 0006 7836","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095278-AN#-5278-MEDFORD WHSE","8230 0000 0000 0000 0006 6373","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095279-AS#-5279-QUEENS WHSE","8230 0000 0000 0000 0006 7955","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095280-AN#-5280-MEDFORD WHSE","8230 0000 0000 0000 0006 6384","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095287-AS#-5287-JERSEY WHSE","8230 0000 0000 0000 0006 7782","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095289-AN#-5289-MEDFORD WHSE","8230 0000 0000 0000 0006 6444","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095291-AN#-5291-MEDFORD WHSE","8230 0000 0000 0000 0006 6376","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095292-AN#-B1116-TRAILER 3","8230 0000 0000 0000 0006 6417","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095298-AS#-5298-JERSEY WHSE","8230 0000 0000 0000 0006 7764","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095306-AN#-5306-TRAILER 3","8230 0000 0000 0000 0006 6435","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095307-AS#-5307-DVJ WHSE","8230 0000 0000 0000 0006 7604","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095308-AS#-5308-QUEENS WHSE","8230 0000 0000 0000 0006 7832","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095310-AN#-5310-TRAILER 3","8230 0000 0000 0000 0006 6419","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095318-AS#-5318-JERSEY WHSE","8230 0000 0000 0000 0006 7770","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095319-AS#-5319-JERSEY TRAILER","8230 0000 0000 0000 0006 7489","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095323-AS#-5323-QUEENS WHSE","8230 0000 0000 0000 0006 7900","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095329-AS#-5329-DVJ WHSE","8230 0000 0000 0000 0006 7600","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095355-AS#-5355-JERSEY WHSE","8230 0000 0000 0000 0006 7781","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095360-AS#-B1085-DVJ WHSE","8230 0000 0000 0000 0006 7590","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095363-AN#-5363-MEDFORD WHSE","8230 0000 0000 0000 0006 6448","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095367-AN#-5367-TRAILER 3","8230 0000 0000 0000 0006 6429","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095368-AS#-5368-JERSEY WHSE","8230 0000 0000 0000 0006 7766","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095370-AN#-5370-MEDFORD WHSE","8230 0000 0000 0000 0006 6382","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095371-AS#-B1110-QUEENS WHSE","8230 0000 0000 0000 0006 7842","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095373-AS#-5373-QUEENS WHSE","8230 0000 0000 0000 0006 7979","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095377-AS#-5377-QUEENS WHSE","8230 0000 0000 0000 0006 7902","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095385-AS#-5385-QUEENS WHSE","8230 0000 0000 0000 0006 7971","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095387-AN#-5387-MEDFORD WHSE","8230 0000 0000 0000 0006 6396","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095397-AS#-5397-QUEENS WHSE","8230 0000 0000 0000 0006 7855","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095415-AN#-5415-MEDFORD WHSE","8230 0000 0000 0000 0006 6378","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095416-AS#-5416-JERSEY WHSE","8230 0000 0000 0000 0006 7786","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095438-AS#-B1247-DVJ WHSE","8230 0000 0000 0000 0006 7584","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095440-AN#-5440-MEDFORD WHSE","8230 0000 0000 0000 0006 6392","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095452-AN#-5452-MEDFORD WHSE","8230 0000 0000 0000 0006 6397","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095457-AS#-5457-QUEENS WHSE","8230 0000 0000 0000 0006 7960","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095460-AN#-5460-MEDFORD WHSE","8230 0000 0000 0000 0006 6440","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095470-AN#-5470-TRAILER 3","8230 0000 0000 0000 0006 6432","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095494-AS#-5494-QUEENS WHSE","8230 0000 0000 0000 0006 7872","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095498-AS#-5498-QUEENS WHSE","8230 0000 0000 0000 0006 7897","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095501-AN#-5501-TRAILER 3","8230 0000 0000 0000 0006 6415","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095503-AN#-5503-MEDFORD WHSE","8230 0000 0000 0000 0006 6370","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095504-AS#-5504-DVJ WHSE","8230 0000 0000 0000 0006 7596","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095506-AS#-5506-JERSEY TRAILER","8230 0000 0000 0000 0006 7493","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095507-AN#-5507-MEDFORD WHSE","8230 0000 0000 0000 0006 6375","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-B1095509-AS#-B1248-DVJ WHSE","8230 0000 0000 0000 0006 7603","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-C0770078-AS#-M193-JERSEY WHSE","8230 0000 0000 0000 0006 7774","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-C1001876-AS#-1876-QUEENS WHSE","8230 0000 0000 0000 0006 7851","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-C1004283-AS#-4283-DVJ WHSE","8230 0000 0000 0000 0006 7610","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-C1004291-AS#-4291-QUEENS WHSE","8230 0000 0000 0000 0006 7837","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-C1004292-AS#-4292-QUEENS WHSE","8230 0000 0000 0000 0006 7870","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-C1004297-AS#-4297-QUEENS WHSE","8230 0000 0000 0000 0006 7854","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953822-AN#-3822-MEDFORD WHSE","8230 0000 0000 0000 0006 6452","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953836-AS#-3836-JERSEY WHSE","8230 0000 0000 0000 0006 7772","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953837-AS#-3837-QUEENS WHSE","8230 0000 0000 0000 0006 7961","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953846-AN#-3846-MEDFORD WHSE","8230 0000 0000 0000 0006 6393","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953854-AS#-3854-DVJ WHSE","8230 0000 0000 0000 0006 7598","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953858-AS#-3858-JERSEY WHSE","8230 0000 0000 0000 0006 7773","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953859-AS#-3859-QUEENS WHSE","8230 0000 0000 0000 0006 7853","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953860-AS#-B1228-QUEENS WHSE","8230 0000 0000 0000 0006 7969","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953923-AS#-3923-DVJ WHSE","8230 0000 0000 0000 0006 7586","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953949-AN#-3949-MEDFORD WHSE","8230 0000 0000 0000 0006 6401","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953951-AS#-3951-QUEENS WHSE","8230 0000 0000 0000 0006 7938","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953962-AS#-3962-JERSEY TRAILER","8230 0000 0000 0000 0006 7498","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953964-AS#-B1229-QUEENS WHSE","8230 0000 0000 0000 0006 7940","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953969-AS#-3969-QUEENS WHSE","8230 0000 0000 0000 0006 7956","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953971-AN#-3971-MEDFORD WHSE","8230 0000 0000 0000 0006 6380","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953972-AS#-3972-DVJ WHSE","8230 0000 0000 0000 0006 7612","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953977-AN#-3977-MEDFORD WHSE","8230 0000 0000 0000 0006 6451","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953978-AN#-3978-MEDFORD WHSE","8230 0000 0000 0000 0006 6369","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0953979-AS#-B1148-QUEENS WHSE","8230 0000 0000 0000 0006 7849","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0954017-AS#-4017-DVJ WHSE","8230 0000 0000 0000 0006 7616","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-H0954022-AS#-4022-QUEENS WHSE","8230 0000 0000 0000 0006 7939","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0960682-AN#-0682-MEDFORD WHSE","8230 0000 0000 0000 0006 6368","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0960683-AS#-0683-JERSEY WHSE","8230 0000 0000 0000 0006 7780","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0960724-AS#-0724-QUEENS WHSE","8230 0000 0000 0000 0006 7869","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0960763-AN#-0763-MEDFORD WHSE","8230 0000 0000 0000 0006 6427","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0960766-AN#-0766-MEDFORD WHSE","8230 0000 0000 0000 0006 6443","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0960767-AS#-B1222-QUEENS WHSE","8230 0000 0000 0000 0006 7867","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0960771-AS#-B1160-QUEENS WHSE","8230 0000 0000 0000 0006 7852","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0960812-AS#-0812-QUEENS WHSE","8230 0000 0000 0000 0006 7896","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0960819-AS#-0819-QUEENS WHSE","8230 0000 0000 0000 0006 7968","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0960828-AS#-0828-JERSEY TRAILER","8230 0000 0000 0000 0006 7483","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0962087-AS#-2087-DVJ WHSE","8230 0000 0000 0000 0006 7613","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0962088-AN#-2088-MEDFORD WHSE","8230 0000 0000 0000 0006 6423","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0962091-AS#-2091-QUEENS WHSE","8230 0000 0000 0000 0006 7954","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-J0962093-AS#-2093-QUEENS WHSE","8230 0000 0000 0000 0006 7845","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K08287713-AS#-7713-QUEENS WHSE","8230 0000 0000 0000 0006 7871","Air Mover","$375.00","$0","","",""
